17049,195,1,126,2,1,1,211,Lost
1288,194,1,126,2,1,1,211,Lost
15301,197,1,127,2,1,1,211,Lost
12278,159,1,127,3,1,1,311,Lost
2821,580,2,127,1,1,1,111,Lost
4983,223,2,127,2,2,1,221,Lost
15154,468,1,128,1,1,1,111,Lost
9087,428,1,128,1,1,1,111,Lost
7488,139,1,128,3,1,1,311,Lost
8031,322,1,128,1,1,1,111,Lost
6371,358,1,129,1,1,1,111,Lost
17085,318,1,129,1,1,1,111,Lost
15032,563,1,129,1,1,1,111,Lost
7779,537,1,130,1,1,1,111,Lost
293,307,1,130,2,1,1,211,Lost
201,149,1,130,3,1,1,311,Lost
2440,49,1,131,4,1,1,411,Lost
18826,80,1,131,3,1,1,311,Lost
5137,235,1,131,2,1,1,211,Lost
16147,207,2,131,2,2,1,221,Lost
7540,188,1,132,2,1,1,211,Lost
3787,86,1,132,3,1,1,311,Lost
1828,494,1,132,1,1,1,111,Lost
10722,633,1,132,1,1,1,111,Lost
8594,659,1,132,1,1,1,111,Lost
14418,465,1,133,1,1,1,111,Lost
11236,400,1,133,1,1,1,111,Lost
4176,163,1,133,3,1,1,311,Lost
1353,115,2,133,3,2,1,321,Potential
4685,140,1,134,3,1,1,311,Lost
16506,323,1,134,1,1,1,111,Lost
8023,509,1,134,1,1,1,111,Lost
10077,634,1,134,1,1,1,111,Lost
12075,285,1,135,2,1,1,211,Lost
13528,80,1,135,3,1,1,311,Lost
19600,35,1,136,4,1,1,411,Lost
13716,29,1,136,4,1,1,411,Lost
12574,163,1,136,3,1,1,311,Lost
11635,301,1,136,2,1,1,211,Lost
12810,207,1,136,2,1,1,211,Lost
3633,209,1,136,2,1,1,211,Lost
19845,581,1,136,1,1,1,111,Lost
794,409,1,136,1,1,1,111,Lost
7829,374,1,136,1,1,1,111,Lost
11511,425,1,136,1,1,1,111,Lost
205,54,2,136,4,2,1,421,Potential
18118,446,1,138,1,1,1,111,Lost
17441,533,1,138,1,1,1,111,Lost
12309,155,1,138,3,1,1,311,Lost
15176,155,1,139,3,1,1,311,Lost
16378,173,1,139,2,1,1,211,Lost
11471,221,1,139,2,1,1,211,Lost
13270,411,1,139,1,1,1,111,Lost
2742,656,1,139,1,1,1,111,Lost
7722,361,2,139,1,2,1,121,Lost
13133,34,2,140,4,2,1,421,Potential
2327,620,1,140,1,1,1,111,Lost
9340,376,1,140,1,1,1,111,Lost
445,434,1,140,1,1,1,111,Lost
16586,294,1,140,2,1,1,211,Lost
6434,335,1,140,1,1,1,111,Lost
6396,118,1,140,3,1,1,311,Lost
13191,148,1,141,3,1,1,311,Lost
6619,284,1,141,2,1,1,211,Lost
7755,370,1,141,1,1,1,111,Lost
15917,588,1,141,1,1,1,111,Lost
10523,312,1,142,2,1,1,211,Lost
18775,29,1,142,4,1,1,411,Lost
9754,31,1,142,4,1,1,411,Lost
454,89,2,142,3,2,1,321,Potential
15197,8,3,142,4,3,1,431,Loyal
6647,5,1,144,4,1,1,411,Lost
846,274,1,144,2,1,1,211,Lost
15843,368,1,144,1,1,1,111,Lost
12060,665,1,144,1,1,1,111,Lost
19060,384,1,144,1,1,1,111,Lost
8617,443,1,144,1,1,1,111,Lost
12589,561,1,144,1,1,1,111,Lost
18489,489,1,144,1,1,1,111,Lost
5277,289,1,145,2,1,1,211,Lost
13566,66,1,145,4,1,1,411,Lost
17605,86,1,146,3,1,1,311,Lost
17388,148,1,146,3,1,1,311,Lost
19780,433,1,146,1,1,1,111,Lost
4780,405,1,147,1,1,1,111,Lost
15495,4,1,147,4,1,1,411,Lost
3158,319,1,147,1,1,1,111,Lost
16382,186,1,148,2,1,1,211,Lost
8223,258,1,148,2,1,1,211,Lost
9363,28,1,148,4,1,1,411,Lost
16026,68,1,148,4,1,1,411,Lost
15311,109,1,148,3,1,1,311,Lost
8526,394,1,148,1,1,1,111,Lost
6772,428,1,148,1,1,1,111,Lost
17023,522,1,148,1,1,1,111,Lost
9064,563,1,148,1,1,1,111,Lost
2642,611,1,148,1,1,1,111,Lost
7997,163,2,148,3,2,1,321,Potential
3147,426,2,148,1,2,1,121,Lost
1956,178,2,149,2,2,1,221,Lost
13165,363,1,149,1,1,1,111,Lost
12681,147,1,150,3,1,1,311,Lost
12642,2,1,150,4,1,1,411,Lost
3266,610,1,150,1,1,1,111,Lost
9974,636,1,150,1,1,1,111,Lost
2831,540,1,150,1,1,1,111,Lost
17011,460,1,150,1,1,1,111,Lost
3722,416,1,150,1,1,1,111,Lost
9143,672,1,151,1,1,1,111,Lost
3931,156,1,151,3,1,1,311,Lost
18253,73,1,152,3,1,1,311,Lost
6667,566,1,152,1,1,1,111,Lost
1749,596,1,152,1,1,1,111,Lost
16577,454,2,152,1,2,1,121,Lost
14851,201,2,153,2,2,1,221,Lost
7181,584,1,153,1,1,1,111,Lost
5921,652,1,153,1,1,1,111,Lost
6788,511,1,153,1,1,1,111,Lost
5476,383,1,154,1,1,1,111,Lost
12152,645,1,154,1,1,1,111,Lost
13675,609,1,154,1,1,1,111,Lost
19331,609,1,154,1,1,1,111,Lost
10650,28,1,154,4,1,1,411,Lost
15711,177,1,154,2,1,1,211,Lost
2132,235,1,154,2,1,1,211,Lost
16953,304,1,155,2,1,1,211,Lost
